caseID,ActivityID,completeTime
4913143,63,2012-05-24 21:24:29
4913143,66,2012-05-24 21:24:32
4913143,278,2012-05-24 21:25:16
4913143,83,2012-05-24 21:25:20
4913143,84,2012-05-24 21:25:20
4913143,85,2012-05-24 21:25:21
4913143,92,2012-05-24 21:25:22
4913143,111,2012-05-24 21:25:49
4913143,113,2012-05-24 21:25:49
4913143,127,2012-06-04 16:28:39
4913143,134,2012-06-04 16:29:06
4913143,136,2012-06-07 08:00:00
4919677,23,2012-04-20 08:00:00
4919677,24,2012-04-24 19:15:06
4919677,189,2012-04-24 19:15:06
4919677,25,2012-04-24 19:15:06
4919677,26,2012-04-24 19:15:07
4919677,27,2012-04-24 19:17:42
4919677,28,2012-04-24 19:17:42
4919677,167,2012-04-24 19:17:47
4919677,179,2012-04-24 19:17:51
4919677,36,2012-04-24 19:17:53
4919677,35,2012-04-24 19:17:53
4919677,43,2012-04-24 19:18:02
4922974,23,2012-04-18 08:00:00
4922974,24,2012-04-24 22:46:14
4922974,189,2012-04-24 22:46:14
4922974,25,2012-04-24 22:46:14
4922974,26,2012-04-24 22:46:16
4922974,28,2012-04-24 22:46:20
4922974,27,2012-04-24 22:46:20
4922974,167,2012-04-24 22:46:27
4922974,179,2012-04-24 22:47:14
4922974,36,2012-04-24 22:47:27
4922974,35,2012-04-24 22:47:27
4922974,43,2012-04-24 22:47:44
4922974,47,2012-10-23 20:06:56
4922974,53,2012-10-23 20:08:17
4927964,23,2012-04-20 08:00:00
4927964,24,2012-04-25 16:53:54
4927964,189,2012-04-25 16:53:54
4927964,25,2012-04-25 16:53:54
4927964,26,2012-04-25 16:53:56
4927964,28,2012-04-25 17:45:11
4927964,27,2012-04-25 17:45:11
4927964,167,2012-04-25 17:45:16
4927964,179,2012-04-25 17:45:20
4927964,36,2012-04-25 17:45:22
4927964,35,2012-04-25 17:45:22
4927964,43,2012-04-25 17:47:13
4927964,47,2012-05-16 21:14:44
4927964,53,2012-05-16 21:14:47
4927964,63,2012-06-21 22:55:24
4927964,66,2012-06-21 22:55:27
4927964,278,2012-06-21 22:55:32
4927964,83,2012-06-21 22:55:34
4927964,84,2012-06-21 22:55:34
4927964,85,2012-06-21 22:55:35
4927964,92,2012-06-21 22:55:37
4927964,111,2012-06-21 22:55:40
4927964,113,2012-06-21 22:55:41
4927964,127,2012-06-22 18:55:12
4927964,134,2012-06-22 18:55:57
4927964,136,2012-06-26 08:00:00
4933123,23,2012-04-23 08:00:00
4933123,24,2012-04-26 16:39:21
4933123,25,2012-04-26 16:39:21
4933123,189,2012-04-26 16:39:22
4933123,26,2012-04-26 16:39:23
4933123,28,2012-04-26 16:42:02
4933123,27,2012-04-26 16:42:02
4933123,167,2012-04-26 16:42:05
4933123,179,2012-04-26 16:42:08
4933123,35,2012-04-26 16:42:10
4933123,36,2012-04-26 16:42:10
4933123,43,2012-04-26 16:42:20
4933123,47,2012-05-25 16:37:48
4933123,53,2012-05-25 16:37:53
4933123,63,2012-05-31 22:02:11
4933123,66,2012-05-31 22:02:31
4933123,278,2012-05-31 22:02:35
4933123,84,2012-05-31 22:02:35
4933123,83,2012-05-31 22:02:35
4933123,85,2012-05-31 22:02:36
4933123,92,2012-05-31 22:02:36
4933123,111,2012-05-31 22:02:38
4933123,113,2012-05-31 22:02:38
4933123,127,2012-06-01 17:08:15
4933123,136,2012-06-01 17:08:45
4933123,134,2012-06-01 17:08:45
4934754,23,2012-04-25 08:00:00
4934754,24,2012-04-26 17:42:34
4934754,189,2012-04-26 17:42:34
4934754,25,2012-04-26 17:42:34
4934754,26,2012-04-26 17:42:35
4934754,28,2012-04-26 17:44:04
4934754,27,2012-04-26 17:44:04
4934754,167,2012-04-26 17:44:07
4934754,179,2012-04-26 17:44:12
4934754,36,2012-04-26 17:44:13
4934754,35,2012-04-26 17:44:13
4934754,43,2012-04-26 17:44:21
4934754,47,2012-06-12 18:09:31
4934754,53,2012-06-12 18:09:34
4934754,63,2012-07-10 17:52:58
4934754,66,2012-07-10 17:53:14
4934754,278,2012-07-10 17:53:20
4934754,83,2012-07-10 17:53:21
4934754,84,2012-07-10 17:53:22
4934754,85,2012-07-10 17:53:23
4934754,92,2012-07-10 17:53:55
4934754,111,2012-07-10 17:53:59
4934754,113,2012-07-10 17:54:00
4934754,127,2012-07-10 21:05:39
4934754,134,2012-07-10 21:05:47
4934754,136,2012-07-10 21:05:47
4945924,23,2012-04-26 08:00:00
4945924,24,2012-04-27 21:09:42
4945924,25,2012-04-27 21:09:42
4945924,189,2012-04-27 21:09:43
4945924,26,2012-04-27 21:09:44
4945924,27,2012-04-27 21:13:02
4945924,167,2012-04-27 21:13:11
4945924,179,2012-04-27 21:13:15
4945924,35,2012-04-27 21:13:16
4945924,43,2012-04-27 21:13:51
4945924,28,2012-05-01 08:00:00
4945924,36,2012-05-01 08:00:00
4945924,47,2012-05-31 20:32:08
4945924,53,2012-05-31 20:32:14
4945924,63,2012-05-31 20:32:17
4945924,66,2012-05-31 20:32:53
4945924,278,2012-05-31 20:33:18
4945924,84,2012-05-31 20:33:19
4945924,83,2012-05-31 20:33:19
4945924,85,2012-05-31 20:33:20
4945924,92,2012-05-31 20:33:21
4945924,111,2012-05-31 20:33:25
4945924,113,2012-05-31 20:33:25
4945924,127,2012-06-04 18:25:00
4945924,134,2012-06-04 18:25:21
4945924,136,2012-06-07 08:00:00
4949276,23,2012-04-23 08:00:00
4949276,24,2012-05-01 20:49:50
4949276,189,2012-05-01 20:49:50
4949276,25,2012-05-01 20:49:50
4949276,26,2012-05-01 20:49:59
4949276,28,2012-05-01 21:18:27
4949276,27,2012-05-01 21:18:27
4949276,167,2012-05-01 21:18:32
4949276,179,2012-05-01 21:18:34
4949276,35,2012-05-01 21:18:36
4949276,36,2012-05-01 21:18:36
4949276,43,2012-05-01 21:18:58
4949276,47,2012-05-16 23:21:24
4949276,53,2012-05-16 23:21:27
4958200,23,2012-05-01 08:00:00
4958200,24,2012-05-03 19:00:33
4958200,189,2012-05-03 19:00:33
4958200,25,2012-05-03 19:00:33
4958200,26,2012-05-03 19:00:34
4958200,28,2012-05-03 19:04:59
4958200,27,2012-05-03 19:04:59
4958200,167,2012-05-03 19:05:02
4958200,179,2012-05-03 19:05:05
4958200,35,2012-05-03 19:05:08
4958200,36,2012-05-03 19:05:08
4958200,47,2012-06-07 22:47:34
4958200,53,2012-06-07 22:47:41
4958200,43,2012-06-07 22:48:33
4958200,63,2012-09-04 22:08:41
4958200,66,2012-09-04 22:08:42
4958200,278,2012-09-04 22:08:45
4958200,83,2012-09-04 22:08:46
4958200,84,2012-09-04 22:08:46
4958200,85,2012-09-04 22:08:49
4958200,92,2012-09-04 22:08:50
4958200,111,2012-09-04 22:08:58
4958200,113,2012-09-04 22:08:58
4958200,127,2012-09-10 21:16:26
4958200,136,2012-09-10 21:17:46
4958200,134,2012-09-10 21:17:46
4959649,23,2012-04-27 08:00:00
4959649,24,2012-05-03 20:10:46
4959649,189,2012-05-03 20:10:46
4959649,25,2012-05-03 20:10:46
4959649,26,2012-05-03 20:10:47
4959649,28,2012-05-03 20:13:11
4959649,27,2012-05-03 20:13:11
4959649,167,2012-05-03 20:13:13
4959649,179,2012-05-03 20:13:16
4959649,36,2012-05-03 20:13:18
4959649,35,2012-05-03 20:13:18
4959649,43,2012-05-03 20:13:25
4959649,47,2012-05-14 18:18:29
4959649,53,2012-06-04 21:55:40
4959649,63,2012-08-03 01:21:07
4959649,66,2012-08-03 01:21:12
4959649,278,2012-08-17 00:01:02
4959649,83,2012-08-17 00:01:03
4959649,84,2012-08-17 00:01:03
4959649,85,2012-08-17 00:01:05
4959649,92,2012-08-17 00:01:07
4959649,111,2012-08-17 00:01:11
4959649,113,2012-08-17 00:01:11
4959649,127,2012-08-20 18:54:56
4959649,134,2012-08-20 18:56:04
4959649,136,2012-08-20 18:56:04
4960526,23,2012-04-27 08:00:00
4960526,24,2012-05-03 21:09:08
4960526,189,2012-05-03 21:09:08
4960526,25,2012-05-03 21:09:08
4960526,26,2012-05-03 21:09:11
4960526,27,2012-05-03 21:10:52
4960526,28,2012-05-03 21:10:52
4960526,167,2012-05-03 21:10:57
4960526,179,2012-05-03 21:11:01
4960526,35,2012-05-03 21:11:02
4960526,36,2012-05-03 21:11:02
4960526,43,2012-05-03 21:11:08
4960526,47,2012-06-08 19:10:59
4960526,53,2012-06-08 19:11:07
4960526,63,2012-06-08 19:11:11
4960526,66,2012-06-08 19:11:13
4960526,278,2012-06-08 19:11:19
4960526,83,2012-06-08 19:11:20
4960526,84,2012-06-08 19:11:20
4960526,85,2012-06-08 19:11:22
4960526,92,2012-06-08 19:11:24
4960526,111,2012-06-08 19:11:26
4960526,113,2012-06-08 19:11:27
4960526,127,2012-06-15 20:31:56
4960526,134,2012-06-15 20:32:31
4960526,136,2012-06-19 08:00:00
4961278,23,2012-04-30 08:00:00
4961278,24,2012-05-03 22:21:31
4961278,189,2012-05-03 22:21:31
4961278,25,2012-05-03 22:21:31
4961278,26,2012-05-03 22:21:32
4961278,27,2012-05-03 22:23:53
4961278,167,2012-05-03 22:24:02
4961278,179,2012-05-03 22:24:12
4961278,35,2012-05-03 22:24:13
4961278,43,2012-05-03 22:24:35
4961278,28,2012-05-04 08:00:00
4961278,36,2012-05-04 08:00:00
4963153,23,2012-05-01 08:00:00
4963153,24,2012-05-03 22:58:51
4963153,189,2012-05-03 22:58:51
4963153,25,2012-05-03 22:58:51
4963153,26,2012-05-03 22:58:52
4963153,27,2012-05-03 23:00:47
4963153,167,2012-05-03 23:00:53
4963153,179,2012-05-03 23:00:57
4963153,35,2012-05-03 23:00:58
4963153,43,2012-05-03 23:01:08
4963153,28,2012-05-04 08:00:00
4963153,36,2012-05-04 08:00:00
4963153,47,2012-05-31 20:03:18
4963153,53,2012-05-31 20:03:23
4963153,63,2012-05-31 20:03:25
4963153,66,2012-05-31 20:03:26
4963153,278,2012-05-31 20:03:29
4963153,83,2012-05-31 20:03:30
4963153,84,2012-05-31 20:03:30
4963153,85,2012-05-31 20:03:31
4963153,92,2012-05-31 20:03:32
4963153,111,2012-05-31 20:06:03
4963153,113,2012-05-31 20:06:04
4963153,127,2012-06-12 22:18:55
4963153,136,2012-06-12 22:20:00
4963153,134,2012-06-12 22:20:00
4971943,23,2012-05-01 08:00:00
4971943,24,2012-05-07 19:56:44
4971943,189,2012-05-07 19:56:44
4971943,25,2012-05-07 19:56:44
4971943,26,2012-05-07 19:56:46
4971943,28,2012-05-07 19:58:59
4971943,27,2012-05-07 19:58:59
4971943,167,2012-05-07 19:59:07
4971943,179,2012-05-07 19:59:09
4971943,35,2012-05-07 19:59:11
4971943,36,2012-05-07 19:59:11
4971943,43,2012-05-07 19:59:39
4971943,47,2012-06-11 18:07:39
4971943,53,2012-06-11 18:07:42
4971943,63,2012-07-10 18:02:53
4971943,66,2012-07-10 18:02:55
4971943,278,2012-07-10 18:02:59
4971943,84,2012-07-10 18:03:00
4971943,83,2012-07-10 18:03:00
4971943,85,2012-07-10 18:03:02
4971943,92,2012-07-10 18:03:05
4971943,111,2012-07-10 18:03:30
4971943,113,2012-07-10 18:03:31
4971943,127,2012-07-10 18:48:24
4971943,136,2012-07-10 20:35:53
4971943,134,2012-07-10 20:35:53
4972781,23,2012-05-02 08:00:00
4972781,24,2012-05-07 20:08:48
4972781,189,2012-05-07 20:08:48
4972781,25,2012-05-07 20:08:48
4972781,26,2012-05-07 20:08:49
4972781,28,2012-05-07 20:13:09
4972781,27,2012-05-07 20:13:09
4972781,167,2012-05-07 20:13:13
4972781,179,2012-05-07 20:13:16
4972781,36,2012-05-07 20:13:18
4972781,35,2012-05-07 20:13:18
4972781,43,2012-05-07 20:13:33
4978339,23,2012-05-07 08:00:00
4978339,24,2012-05-08 20:30:10
4978339,189,2012-05-08 20:30:10
4978339,25,2012-05-08 20:30:10
4978339,26,2012-05-08 20:30:11
4978339,27,2012-05-08 20:32:54
4978339,28,2012-05-08 20:32:54
4978339,167,2012-05-08 20:32:59
4978339,179,2012-05-08 20:33:02
4978339,36,2012-05-08 20:33:04
4978339,35,2012-05-08 20:33:04
4978339,43,2012-05-08 20:33:23
4978339,47,2012-06-05 18:24:46
4978339,53,2012-06-05 18:24:49
4978339,63,2012-06-19 18:19:34
4978339,66,2012-06-19 18:20:35
5016502,23,2012-05-09 08:00:00
5016502,24,2012-05-14 18:32:01
5016502,189,2012-05-14 18:32:01
5016502,25,2012-05-14 18:32:01
5016502,26,2012-05-14 18:32:02
5016502,28,2012-05-14 18:37:28
5016502,27,2012-05-14 18:37:28
5016502,167,2012-05-14 18:37:30
5016502,179,2012-05-14 18:37:36
5016502,35,2012-05-14 18:37:41
5016502,36,2012-05-14 18:37:41
5016502,43,2012-05-14 18:41:50
5016502,53,2012-05-31 23:08:22
5016502,63,2012-06-11 18:33:26
5016502,66,2012-06-11 18:33:29
5016502,78,2012-06-11 18:33:36
5016502,278,2012-06-11 18:33:39
5016502,83,2012-06-11 18:33:40
5016502,84,2012-06-11 18:33:40
5016502,85,2012-08-17 17:32:10
5016502,92,2012-08-17 19:37:43
5016502,111,2012-08-17 19:37:47
5016502,113,2012-08-17 19:37:47
5016502,114,2012-08-17 19:37:51
5016502,127,2012-08-31 19:21:24
5016502,134,2012-08-31 19:25:35
5016502,136,2012-09-03 08:00:00
5019310,23,2012-05-07 08:00:00
5019310,24,2012-05-14 20:45:31
5019310,189,2012-05-14 20:45:31
5019310,25,2012-05-14 20:45:31
5019310,26,2012-05-14 20:45:32
5019310,27,2012-05-14 20:49:24
5019310,28,2012-05-14 20:49:24
5019310,167,2012-05-14 20:49:30
5019310,179,2012-05-14 20:49:32
5019310,36,2012-05-14 20:49:39
5019310,35,2012-05-14 20:49:39
5019310,43,2012-05-14 20:53:51
5019310,53,2012-05-29 18:39:19
5019310,63,2012-05-29 18:39:22
5019310,66,2012-05-29 18:39:25
5019310,78,2012-05-29 18:39:30
5019310,278,2012-05-29 18:39:32
5019310,84,2012-05-29 18:39:34
5019310,83,2012-05-29 18:39:34
5019310,85,2012-06-08 00:31:13
5019310,92,2012-06-08 00:31:22
5019310,111,2012-06-08 00:31:24
5019310,113,2012-06-08 00:31:24
5019310,114,2012-06-08 00:31:28
5019310,127,2012-06-12 19:33:36
5019310,134,2012-06-12 19:34:15
5019310,136,2012-06-12 19:34:15
5020239,23,2012-05-07 08:00:00
5020239,24,2012-05-14 23:48:54
5020239,189,2012-05-14 23:48:54
5020239,25,2012-05-14 23:48:54
5020239,26,2012-05-14 23:48:56
5020239,27,2012-05-14 23:50:52
5020239,28,2012-05-14 23:50:53
5020239,167,2012-05-14 23:50:56
5020239,179,2012-05-14 23:50:56
5020239,35,2012-05-14 23:50:58
5020239,36,2012-05-14 23:50:58
5020239,43,2012-05-14 23:51:57
5020239,53,2012-05-29 19:42:55
5020239,63,2012-05-29 19:42:58
5020239,66,2012-05-29 19:43:20
5020239,78,2012-05-29 19:43:26
5020239,278,2012-05-29 19:43:27
5020239,83,2012-05-29 19:43:30
5020239,84,2012-05-29 19:43:30
5020239,85,2012-06-08 00:49:36
5020239,92,2012-06-08 00:49:37
5020239,111,2012-06-08 00:49:43
5020239,113,2012-06-08 00:49:43
5020239,114,2012-06-08 00:49:47
5020239,127,2012-06-12 20:04:31
5020239,134,2012-06-12 20:05:09
5020239,136,2012-06-12 20:05:09
5025543,23,2012-05-10 08:00:00
5025543,24,2012-05-15 18:00:42
5025543,189,2012-05-15 18:00:42
5025543,25,2012-05-15 18:00:42
5025543,26,2012-05-15 18:00:43
5025543,27,2012-05-15 19:29:49
5025543,28,2012-05-15 19:29:49
5025543,167,2012-05-15 19:29:54
5025543,179,2012-05-15 19:29:54
5025543,35,2012-05-15 19:29:56
5025543,36,2012-05-15 19:29:56
5025543,43,2012-05-15 19:30:46
5025543,53,2012-06-22 00:08:08
5025543,63,2012-06-22 00:08:12
5025543,66,2012-06-22 00:08:14
5025543,78,2012-06-22 00:08:21
5025543,278,2012-06-22 00:08:23
5025543,83,2012-06-22 00:08:23
5025543,84,2012-06-22 00:08:23
5025543,85,2012-06-22 00:08:25
5025543,92,2012-06-22 00:08:26
5025543,111,2012-06-22 00:08:28
5025543,113,2012-06-22 00:08:28
5025543,114,2012-06-22 00:08:33
5025543,127,2012-06-26 17:52:14
5025543,134,2012-06-26 18:01:01
5025543,136,2012-06-26 18:01:01
5028023,23,2012-05-10 08:00:00
5028023,24,2012-05-15 20:38:09
5028023,189,2012-05-15 20:38:09
5028023,25,2012-05-15 20:38:09
5028023,26,2012-05-15 20:38:10
5028023,27,2012-05-15 20:39:39
5028023,28,2012-05-15 20:39:39
5028023,167,2012-05-15 20:39:43
5028023,179,2012-05-15 20:39:43
5028023,35,2012-05-15 20:39:44
5028023,36,2012-05-15 20:39:45
5028023,43,2012-05-15 20:40:32
5028023,136,2012-07-10 08:00:00
5028023,53,2012-09-17 17:10:22
5028023,63,2012-09-17 17:10:38
5028023,66,2012-09-17 17:10:44
5028023,78,2012-09-17 17:10:53
5028023,278,2012-09-17 17:10:56
5028023,84,2012-09-17 17:10:58
5028023,83,2012-09-17 17:10:58
5028023,85,2012-09-17 17:11:01
5028023,92,2012-09-17 17:11:16
5028023,111,2012-09-17 17:11:20
5028023,113,2012-09-17 17:11:20
5028023,114,2012-09-17 17:11:37
5028023,127,2012-09-17 17:11:46
5028023,134,2012-09-17 17:12:20
5028918,23,2012-05-10 08:00:00
5028918,24,2012-05-15 21:51:44
5028918,189,2012-05-15 21:51:44
5028918,25,2012-05-15 21:51:44
5028918,26,2012-05-15 21:51:45
5028918,28,2012-05-15 21:53:06
5028918,27,2012-05-15 21:53:06
5028918,167,2012-05-15 21:53:10
5028918,179,2013-02-28 23:31:16
5028918,35,2013-02-28 23:31:31
5028918,36,2013-02-28 23:31:31
5028918,53,2013-02-28 23:31:51
5028918,63,2013-02-28 23:32:46
5028918,66,2013-02-28 23:32:50
5028918,78,2013-02-28 23:32:56
5028918,278,2013-02-28 23:32:57
5028918,83,2013-02-28 23:32:58
5028918,84,2013-02-28 23:32:58
5028918,85,2013-02-28 23:33:00
5028918,113,2013-04-25 20:42:06
5028918,114,2013-04-25 20:42:20
5028918,127,2013-04-25 20:42:48
5028918,134,2013-04-25 21:51:25
5028918,136,2013-05-13 08:00:00
5031265,23,2012-05-11 08:00:00
5031265,24,2012-05-15 23:00:01
5031265,25,2012-05-15 23:00:01
5031265,26,2012-05-21 20:07:15
5031265,28,2012-05-21 20:08:24
5031265,27,2012-05-21 20:08:24
5031265,167,2012-05-21 20:08:28
5031265,179,2012-05-21 20:08:28
5031265,36,2012-05-21 20:09:12
5031265,35,2012-05-21 20:09:12
5031265,43,2012-05-21 20:09:49
5031265,53,2012-08-14 23:55:00
5031265,63,2012-08-14 23:55:03
5031265,66,2012-08-14 23:55:11
5031265,78,2012-08-14 23:55:16
5031265,278,2012-08-14 23:55:22
5031265,84,2012-08-14 23:55:23
5031265,83,2012-08-14 23:55:23
5031265,85,2012-08-14 23:55:26
5031265,92,2012-08-14 23:55:32
5031265,111,2012-08-14 23:55:34
5031265,113,2012-08-14 23:55:34
5031265,114,2012-08-14 23:55:38
5031265,127,2012-08-14 23:56:55
5031265,134,2012-08-15 00:15:11
5031265,136,2012-08-15 00:15:11
5038333,23,2012-05-09 08:00:00
5038333,24,2012-05-21 16:55:31
5038333,189,2012-05-21 16:55:31
5038333,25,2012-05-21 16:55:31
5038333,26,2012-05-21 16:55:33
5038333,27,2012-05-21 17:01:23
5038333,28,2012-05-21 17:01:23
5038333,167,2012-05-21 17:01:30
5038333,179,2012-05-21 17:01:30
5038333,36,2012-05-21 17:01:33
5038333,35,2012-05-21 17:01:33
5038333,43,2012-05-21 17:11:00
5038333,53,2012-06-12 22:27:21
5038333,63,2012-06-15 01:43:18
5038333,66,2012-06-15 01:43:25
5038333,78,2012-06-15 01:43:39
5038333,278,2012-06-15 01:43:40
5038333,83,2012-06-15 01:43:41
5038333,84,2012-06-15 01:43:42
5038333,85,2012-06-15 01:43:43
5038333,92,2012-06-15 01:43:45
5038333,111,2012-06-15 01:43:51
5038333,113,2012-06-15 01:43:51
5038333,114,2012-06-15 01:44:10
5038333,127,2012-06-22 17:37:21
5038333,134,2012-06-22 17:44:47
5038333,136,2012-06-26 08:00:00
5042955,23,2012-05-07 08:00:00
5042955,24,2012-05-21 20:18:17
5042955,189,2012-05-21 20:18:17
5042955,25,2012-05-21 20:18:17
5042955,26,2012-05-21 20:18:19
5042955,27,2012-05-21 20:21:08
5042955,28,2012-05-21 20:21:09
5042955,167,2012-05-21 20:21:12
5042955,179,2012-05-21 20:21:12
5042955,35,2012-05-21 20:21:15
5042955,36,2012-05-21 20:21:15
5042955,43,2012-05-21 20:21:47
5042955,53,2012-05-30 00:56:54
5042955,63,2012-05-30 00:56:56
5042955,66,2012-05-30 00:56:57
5042955,78,2012-05-30 00:57:01
5042955,278,2012-05-30 00:57:01
5042955,84,2012-05-30 00:57:02
5042955,83,2012-05-30 00:57:02
5042955,85,2012-05-30 00:57:03
5042955,92,2012-05-30 00:57:03
5042955,111,2012-05-30 00:57:05
5042955,113,2012-05-30 00:57:05
5042955,114,2012-05-30 00:57:12
5042955,127,2012-06-04 18:07:23
5042955,134,2012-06-04 18:08:42
5042955,136,2012-06-07 08:00:00
5044673,23,2012-05-14 08:00:00
5044673,24,2012-05-21 22:31:33
5044673,189,2012-05-21 22:31:33
5044673,25,2012-05-21 22:31:33
5044673,26,2012-05-21 22:31:34
5044673,27,2012-05-21 22:32:55
5044673,28,2012-05-21 22:32:55
5044673,167,2012-05-21 22:32:58
5044673,179,2012-05-21 22:32:59
5044673,36,2012-05-21 22:33:00
5044673,35,2012-05-21 22:33:00
5044673,43,2012-05-21 22:33:26
5044673,53,2012-06-11 23:58:59
5044673,63,2012-06-11 23:59:01
5044673,66,2012-06-11 23:59:03
5044673,78,2012-06-11 23:59:09
5044673,278,2012-06-11 23:59:10
5044673,84,2012-06-11 23:59:11
5044673,83,2012-06-11 23:59:11
5044673,85,2012-06-11 23:59:13
5044673,92,2012-06-11 23:59:13
5044673,111,2012-06-11 23:59:14
5044673,113,2012-06-11 23:59:15
5044673,114,2012-06-11 23:59:18
5044673,127,2012-06-12 19:04:49
5044673,134,2012-06-12 19:05:35
5044673,136,2012-06-12 19:05:35
5051625,23,2012-05-08 08:00:00
5051625,24,2012-05-22 22:15:26
5051625,189,2012-05-22 22:15:27
5051625,25,2012-05-22 22:15:27
5051625,26,2012-05-22 22:15:30
5051625,27,2012-05-22 22:19:10
5051625,28,2012-05-22 22:19:10
5051625,167,2012-05-22 22:19:14
5051625,179,2012-05-22 22:19:15
5051625,35,2012-05-22 22:19:16
5051625,36,2012-05-22 22:19:16
5051625,53,2012-06-01 20:11:31
5051625,63,2012-06-01 20:11:33
5051625,66,2012-06-01 20:11:35
5051625,78,2012-06-01 20:11:39
5051625,278,2012-06-01 20:11:40
5051625,85,2012-06-01 20:11:41
5051625,84,2012-06-01 20:11:41
5051625,83,2012-06-01 20:11:41
5051625,92,2012-06-01 20:11:42
5051625,111,2012-06-01 20:11:43
5051625,113,2012-06-01 20:11:44
5051625,114,2012-06-01 20:11:53
5051625,127,2012-07-06 17:23:25
5051625,134,2012-07-06 17:24:22
5051625,136,2012-07-06 17:24:23
5061832,23,2012-05-18 08:00:00
5061832,24,2012-05-24 18:45:15
5061832,189,2012-05-24 18:45:15
5061832,25,2012-05-24 18:45:15
5061832,26,2012-05-24 18:45:16
5061832,27,2012-05-24 18:53:35
5061832,28,2012-05-24 18:53:36
5061832,167,2012-05-24 18:53:57
5061832,179,2012-05-24 18:53:57
5061832,35,2012-05-24 18:53:59
5061832,36,2012-05-24 18:53:59
5061832,43,2012-05-24 18:56:36
5061832,53,2012-07-10 00:13:18
5061832,63,2012-07-10 00:13:22
5061832,66,2012-07-10 00:13:23
5061832,78,2012-07-10 00:13:28
5061832,278,2012-07-10 00:13:32
5061832,83,2012-07-10 00:13:33
5061832,84,2012-07-10 00:13:33
5061832,85,2012-07-10 00:13:35
5061832,92,2012-07-10 00:13:38
5061832,111,2012-07-10 00:13:41
5061832,113,2012-07-10 00:13:41
5061832,114,2012-07-10 00:13:44
5061832,136,2012-07-11 08:00:00
5061832,127,2012-07-11 20:03:54
5061832,134,2012-07-11 20:32:58
5063668,23,2012-05-18 08:00:00
5063668,24,2012-05-24 20:12:28
5063668,189,2012-05-24 20:12:28
5063668,25,2012-05-24 20:12:28
5063668,26,2012-05-24 20:12:29
5063668,27,2012-05-24 20:18:57
5063668,28,2012-05-24 20:18:57
5063668,167,2012-05-24 20:19:03
5063668,179,2012-05-24 20:19:03
5063668,36,2012-05-24 20:19:04
5063668,35,2012-05-24 20:19:04
5063668,43,2012-05-24 20:19:29
5063668,53,2012-06-12 17:31:26
5063668,63,2012-06-12 17:31:29
5063668,66,2012-06-12 17:32:33
5063668,78,2012-06-12 17:32:52
5063668,278,2012-06-12 17:32:54
5063668,84,2012-06-12 17:32:55
5063668,83,2012-06-12 17:32:55
5063668,85,2012-06-12 17:32:57
5063668,92,2012-06-12 17:32:58
5063668,111,2012-06-12 17:33:00
5063668,113,2012-06-12 17:33:01
5063668,114,2012-06-12 17:33:04
5063668,127,2012-06-12 20:44:26
5063668,134,2012-06-12 20:45:13
5063668,136,2012-06-12 20:45:13
5067908,23,2012-05-24 08:00:00
5067908,24,2012-05-25 16:19:40
5067908,189,2012-05-25 16:19:40
5067908,25,2012-05-25 16:19:40
5067908,26,2012-05-25 16:19:41
5067908,28,2012-05-25 16:23:34
5067908,27,2012-05-25 16:23:34
5067908,167,2012-05-25 16:23:37
5067908,179,2012-05-25 16:23:37
5067908,36,2012-05-25 16:23:39
5067908,35,2012-05-25 16:23:39
5067908,43,2012-05-25 16:24:00
5069099,23,2012-05-24 08:00:00
5069099,24,2012-05-25 17:02:13
5069099,189,2012-05-25 17:02:13
5069099,25,2012-05-25 17:02:13
5069099,26,2012-05-25 17:02:15
5069099,27,2012-05-25 17:02:20
5069099,28,2012-05-25 17:02:20
5069099,167,2012-05-25 17:02:23
5069099,179,2012-05-25 17:02:23
5069099,36,2012-05-25 17:02:26
5069099,35,2012-05-25 17:02:26
5069099,43,2012-05-25 17:02:45
5069099,53,2012-07-11 23:35:39
5069099,63,2012-07-11 23:37:24
5069099,66,2012-07-11 23:37:27
5069099,78,2012-07-11 23:38:01
5069099,278,2012-07-11 23:38:09
5069099,84,2012-07-11 23:38:11
5069099,83,2012-07-11 23:38:11
5069099,85,2012-07-11 23:38:13
5069099,113,2013-04-22 17:02:40
5069099,114,2013-04-22 17:02:49
5069099,127,2013-04-22 17:04:54
5069099,134,2013-04-22 17:06:16
5069099,136,2013-04-22 17:06:16
5073249,23,2012-05-24 08:00:00
5073249,24,2012-05-25 21:19:44
5073249,189,2012-05-25 21:19:44
5073249,25,2012-05-25 21:19:44
5073249,26,2012-05-25 21:19:45
5073249,27,2012-05-25 21:21:19
5073249,167,2012-05-25 21:21:27
5073249,179,2012-05-25 21:21:27
5073249,35,2012-05-25 21:21:28
5073249,43,2012-05-25 21:21:45
5073249,28,2012-05-29 08:00:00
5073249,36,2012-05-29 08:00:00
5073249,53,2012-07-16 23:44:12
5073249,63,2012-07-16 23:44:16
5073249,66,2012-07-16 23:44:19
5073249,78,2012-07-16 23:44:28
5073249,278,2012-07-16 23:44:30
5073249,84,2012-07-16 23:44:33
5073249,83,2012-07-16 23:44:33
5073249,85,2012-07-16 23:44:34
5073249,92,2012-07-16 23:44:35
5073249,111,2012-07-16 23:44:38
5073249,113,2012-07-16 23:44:38
5073249,114,2012-07-16 23:44:43
5073249,127,2012-07-17 00:58:18
5073249,136,2012-07-17 08:00:00
5073249,134,2012-07-18 19:45:27
